trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method
16161,1298,1,22,24,"2022-10-18 17:49:00","2022-10-18 17:59:00","2022-10-18 18:14:00",completed,11.2,15,17.82,2.51,44.73,card
16162,1299,260,7,8,"2023-03-12 09:48:56","2023-03-12 09:58:56","2023-03-12 10:04:56",completed,4.05,6,8.16,1,8.16,cash
16163,1299,367,6,5,"2022-04-25 07:31:32","2022-04-25 07:39:32","2022-04-25 07:58:32",completed,7.64,19,14.7,2.69,39.54,cash
16164,1299,324,18,13,"2022-04-08 22:25:53","2022-04-08 22:35:53","2022-04-08 22:54:53",completed,14.71,19,22.48,2.66,59.8,cash
16165,1300,167,6,8,"2022-06-28 21:05:36","2022-06-28 21:16:36","2022-06-28 21:22:36",completed,0.67,6,4.44,1,4.44,wallet
16166,1301,344,32,34,"2023-04-20 04:54:11","2023-04-20 04:56:11","2023-04-20 05:12:11",completed,8.26,16,14.79,1,14.79,card
16167,1302,215,5,10,"2023-01-06 15:39:44","2023-01-06 15:45:44","2023-01-06 16:19:44",completed,14.04,34,24.74,1,24.74,wallet
16168,1302,297,24,23,"2023-02-04 23:14:58","2023-02-04 23:17:58","2023-02-05 00:01:58",completed,26.47,44,40.42,2.99,120.86,cash
16169,1302,89,15,11,"2024-06-26 15:01:25","2024-06-26 15:04:25","2024-06-26 15:29:25",completed,30.54,25,41.09,1,41.09,wallet
16170,1303,27,23,27,"2022-07-21 13:12:14","2022-07-21 13:24:14","2022-07-21 14:13:14",completed,21.54,49,35.99,1,35.99,cash
16171,1304,372,16,12,"2023-08-06 16:36:03","2023-08-06 16:48:03",NULL,cancelled,2.42,8,6.76,1,6.76,cash
16172,1305,191,40,38,"2022-08-18 04:23:49","2022-08-18 04:31:49","2022-08-18 04:47:49",completed,13.8,16,20.88,1,20.88,cash
16173,1306,143,1,8,"2022-11-30 16:37:22","2022-11-30 16:42:22",NULL,cancelled,0.91,6,4.7,1,4.7,card
16174,1306,38,15,17,"2022-03-25 11:12:27","2022-03-25 11:18:27","2022-03-25 11:28:27",completed,6.68,10,11.85,1,11.85,card
16175,1306,374,1,10,"2024-03-05 18:34:11","2024-03-05 18:38:11",NULL,cancelled,14.83,25,23.81,2.73,65,card
16176,1306,276,11,20,"2023-08-06 16:48:09","2023-08-06 17:00:09","2023-08-06 17:29:09",completed,25.15,29,35.97,1,35.97,wallet
16177,1306,193,7,8,"2022-10-28 06:01:30","2022-10-28 06:09:30","2022-10-28 06:15:30",completed,4.2,6,8.32,1,8.32,wallet
16178,1306,163,36,32,"2023-12-18 22:16:23","2023-12-18 22:19:23","2023-12-18 22:29:23",completed,6.36,10,11.5,1,11.5,card
16179,1306,39,3,2,"2024-02-14 08:04:28","2024-02-14 08:07:28","2024-02-14 08:55:28",completed,19.41,48,33.45,1.97,65.9,card
16180,1306,378,31,32,"2022-07-03 02:28:15","2022-07-03 02:31:15","2022-07-03 03:20:15",completed,30.5,49,45.85,1,45.85,wallet
16181,1306,212,39,36,"2022-08-19 03:51:43","2022-08-19 04:03:43","2022-08-19 04:16:43",completed,10.86,13,17.05,1,17.05,cash
16182,1306,392,5,9,"2022-01-09 04:06:47","2022-01-09 04:09:47","2022-01-09 04:20:47",completed,5.28,11,10.51,1,10.51,wallet
16183,1306,97,31,32,"2024-03-22 20:33:01","2024-03-22 20:35:01","2024-03-22 21:37:01",completed,34.81,62,53.19,1,53.19,cash
16184,1306,400,7,9,"2023-02-03 01:38:44","2023-02-03 01:48:44","2023-02-03 02:01:44",completed,9.41,13,15.45,2.93,45.27,card
16185,1306,345,8,7,"2022-04-27 18:39:31","2022-04-27 18:46:31","2022-04-27 18:55:31",completed,4.54,9,9.29,2.99,27.78,card
16186,1306,134,23,28,"2022-06-01 02:26:56","2022-06-01 02:33:56",NULL,cancelled,5.38,11,10.62,1,10.62,wallet
16187,1306,144,26,23,"2024-06-14 06:08:22","2024-06-14 06:11:22","2024-06-14 06:54:22",completed,33.22,43,47.64,1.46,69.55,cash
16188,1306,333,10,9,"2022-12-31 02:06:29","2022-12-31 02:12:29","2022-12-31 02:23:29",completed,12.63,11,18.59,1,18.59,cash
16189,1306,99,32,39,"2022-06-03 20:28:57","2022-06-03 20:37:57","2022-06-03 21:00:57",completed,7.36,23,15.2,1,15.2,wallet
16190,1306,46,24,27,"2024-05-15 18:13:32","2024-05-15 18:15:32",NULL,cancelled,2.15,8,6.46,1.74,11.24,cash
16191,1306,276,19,15,"2022-10-12 07:10:02","2022-10-12 07:19:02","2022-10-12 07:24:02",completed,5.47,5,9.52,2.21,21.04,wallet
16192,1306,333,8,3,"2022-09-01 23:54:45","2022-09-02 00:04:45","2022-09-02 01:07:45",completed,20.22,63,37.34,1,37.34,cash
16193,1306,221,9,2,"2023-08-10 09:40:46","2023-08-10 09:52:46","2023-08-10 10:25:46",completed,23.56,33,35.02,1,35.02,cash
16194,1306,200,40,31,"2023-03-03 02:32:29","2023-03-03 02:41:29","2023-03-03 03:26:29",completed,57.71,45,74.98,1,74.98,cash
16195,1306,70,14,12,"2024-04-16 09:23:59","2024-04-16 09:34:59","2024-04-16 10:29:59",completed,15.27,55,30.3,1,30.3,cash
16196,1306,10,32,38,"2023-11-04 03:44:09","2023-11-04 03:48:09",NULL,cancelled,27.07,49,42.08,1,42.08,cash
16197,1306,371,8,4,"2024-04-14 21:03:09","2024-04-14 21:11:09","2024-04-14 21:24:09",completed,8.27,13,14.2,1,14.2,cash
16198,1306,16,19,17,"2022-01-10 08:40:01","2022-01-10 08:49:01","2022-01-10 08:52:01",completed,1.37,3,4.61,2.27,10.46,cash
16199,1306,288,31,34,"2023-12-10 02:59:50","2023-12-10 03:10:50","2023-12-10 03:55:50",completed,35.66,45,50.73,1,50.73,wallet
16200,1306,184,7,6,"2022-01-14 00:32:49","2022-01-14 00:37:49","2022-01-14 00:47:49",completed,3.14,10,7.95,2.61,20.75,wallet
16201,1306,59,17,18,"2022-03-08 17:32:02","2022-03-08 17:37:02","2022-03-08 18:10:02",completed,12.6,33,22.96,1.9,43.62,cash
16202,1306,127,31,40,"2023-01-04 18:25:57","2023-01-04 18:27:57","2023-01-04 19:10:57",completed,50.98,43,67.18,2.35,157.87,card
16203,1306,31,31,40,"2022-06-28 00:55:11","2022-06-28 00:59:11","2022-06-28 01:35:11",completed,55.26,36,70.49,1,70.49,cash
16204,1306,108,10,3,"2024-01-21 22:57:23","2024-01-21 23:07:23","2024-01-22 00:07:23",completed,23.01,60,39.81,1,39.81,cash
16205,1306,321,7,1,"2023-05-03 09:35:45","2023-05-03 09:39:45","2023-05-03 09:44:45",completed,2.49,5,6.24,1,6.24,card
16206,1306,219,15,19,"2024-01-21 04:20:55","2024-01-21 04:29:55","2024-01-21 04:41:55",completed,5.37,12,10.81,1.13,12.22,card
16207,1306,186,40,31,"2023-07-28 18:12:39","2023-07-28 18:18:39","2023-07-28 19:04:39",completed,60.07,46,77.78,1.97,153.23,wallet
16208,1306,208,14,20,"2023-09-11 08:49:31","2023-09-11 08:53:31","2023-09-11 09:40:31",completed,18.66,47,32.43,2.68,86.91,cash
16209,1306,257,20,17,"2022-11-09 03:20:24","2022-11-09 03:26:24","2022-11-09 03:38:24",completed,7.39,12,13.03,1,13.03,cash
16210,1306,92,27,28,"2024-02-19 17:01:08","2024-02-19 17:08:08","2024-02-19 18:03:08",completed,28.47,55,44.82,2.65,118.77,card
16211,1306,340,27,24,"2024-03-05 13:36:22","2024-03-05 13:43:22","2024-03-05 13:46:22",completed,2.17,3,5.49,1,5.49,card
16212,1306,4,32,31,"2023-12-18 22:20:18","2023-12-18 22:30:18","2023-12-18 23:20:18",completed,32.5,50,48.25,1,48.25,cash
16213,1306,234,23,27,"2023-07-05 01:36:05","2023-07-05 01:47:05","2023-07-05 02:53:05",completed,35.73,66,55,1.48,81.4,cash
16214,1306,171,34,38,"2022-02-16 22:23:30","2022-02-16 22:35:30","2022-02-16 23:30:30",completed,19.54,55,34.99,1,34.99,card
16215,1306,317,28,30,"2022-05-30 08:52:23","2022-05-30 09:04:23","2022-05-30 10:36:23",completed,38.42,92,63.16,2.1,132.64,card
16216,1306,12,20,12,"2023-01-26 04:19:03","2023-01-26 04:24:03","2023-01-26 04:53:03",completed,11.58,29,21.04,1,21.04,wallet
16217,1307,319,10,6,"2022-06-29 22:27:17","2022-06-29 22:38:17","2022-06-29 23:06:17",completed,13.54,28,22.99,1,22.99,cash
16218,1307,304,32,39,"2024-01-21 06:49:56","2024-01-21 06:51:56","2024-01-21 07:03:56",completed,8.27,12,14,1,14,cash
16219,1307,288,40,34,"2022-06-17 17:51:14","2022-06-17 17:58:14","2022-06-17 18:31:14",completed,22.81,33,34.19,2.4,82.06,wallet
16220,1307,198,24,29,"2023-12-26 22:18:20","2023-12-26 22:30:20",NULL,cancelled,24.1,69,42.81,1,42.81,wallet
16221,1307,285,30,21,"2022-03-08 08:30:07","2022-03-08 08:38:07",NULL,cancelled,40.76,43,55.94,2.9,162.23,cash
16222,1307,128,40,31,"2023-06-28 22:15:15","2023-06-28 22:24:15","2023-06-28 22:51:15",completed,53.44,27,66.68,1.29,86.02,card
16223,1307,196,39,32,"2022-08-08 22:40:20","2022-08-08 22:43:20",NULL,cancelled,7.79,15,14.07,1,14.07,cash
16224,1308,6,31,35,"2023-02-23 23:37:24","2023-02-23 23:42:24","2023-02-24 00:22:24",completed,30.31,40,43.84,1,43.84,card
16225,1309,232,12,18,"2023-06-08 11:04:15","2023-06-08 11:15:15","2023-06-08 11:25:15",completed,9.96,10,15.46,1,15.46,wallet
16226,1309,248,11,19,"2023-10-16 02:02:32","2023-10-16 02:04:32","2023-10-16 02:32:32",completed,30.39,28,41.53,1,41.53,card
16227,1309,378,33,31,"2023-07-25 21:23:52","2023-07-25 21:30:52",NULL,cancelled,36.26,51,52.59,1,52.59,wallet
16228,1309,138,32,37,"2024-01-16 09:16:24","2024-01-16 09:26:24","2024-01-16 10:24:24",completed,24.99,58,41.59,1,41.59,wallet
16229,1309,55,37,39,"2023-08-08 07:38:41","2023-08-08 07:45:41","2023-08-08 08:40:41",completed,23.76,55,39.64,2.9,114.96,wallet
16230,1309,101,35,33,"2024-03-07 09:21:41","2024-03-07 09:26:41","2024-03-07 09:44:41",completed,8.33,18,15.26,1,15.26,wallet
16231,1309,348,9,8,"2024-04-28 21:04:16","2024-04-28 21:13:16","2024-04-28 21:24:16",completed,4.72,11,9.89,1,9.89,card
16232,1309,101,37,38,"2023-11-28 08:43:32","2023-11-28 08:55:32","2023-11-28 09:49:32",completed,40.59,54,57.95,2.04,118.22,card
16233,1310,15,5,2,"2023-11-16 00:39:29","2023-11-16 00:41:29","2023-11-16 01:45:29",completed,29.18,64,47.4,1,47.4,wallet
16234,1310,251,28,26,"2024-02-13 18:17:19","2024-02-13 18:19:19","2024-02-13 18:54:19",completed,21.69,35,33.36,1.64,54.71,wallet
16235,1310,290,38,35,"2022-09-16 20:18:07","2022-09-16 20:30:07","2022-09-16 20:58:07",completed,20.72,28,30.89,1,30.89,cash
16236,1310,285,29,27,"2022-05-05 02:20:36","2022-05-05 02:25:36","2022-05-05 03:20:36",completed,25.86,55,41.95,1,41.95,cash
16237,1310,93,5,6,"2022-08-03 17:31:32","2022-08-03 17:38:32","2022-08-03 17:56:32",completed,7.14,18,13.95,2.73,38.08,cash
16238,1310,368,36,35,"2022-12-25 18:07:08","2022-12-25 18:14:08","2022-12-25 18:37:08",completed,8.68,23,16.65,1,16.65,wallet
16239,1310,383,10,4,"2024-05-08 05:56:26","2024-05-08 06:03:26","2024-05-08 07:00:26",completed,20.22,57,36.14,1,36.14,wallet
16240,1310,69,14,19,"2022-05-11 14:54:19","2022-05-11 15:06:19","2022-05-11 15:40:19",completed,18.98,34,30.18,1,30.18,card
16241,1310,87,27,29,"2022-09-22 14:34:19","2022-09-22 14:41:19","2022-09-22 15:35:19",completed,26.6,54,42.56,1,42.56,wallet
16242,1310,335,18,14,"2022-01-02 08:45:15","2022-01-02 08:53:15","2022-01-02 09:24:15",completed,24.47,31,35.62,1,35.62,cash
16243,1310,244,17,13,"2022-03-16 10:03:32","2022-03-16 10:05:32","2022-03-16 10:09:32",completed,3.88,4,7.57,1,7.57,wallet
16244,1310,140,21,28,"2023-06-04 01:31:58","2023-06-04 01:36:58",NULL,cancelled,16.39,28,26.13,1,26.13,cash
16245,1310,57,39,33,"2023-01-19 22:46:40","2023-01-19 22:49:40","2023-01-19 22:58:40",completed,3.57,9,8.23,1,8.23,card
16246,1310,362,19,16,"2023-12-06 02:02:29","2023-12-06 02:11:29",NULL,cancelled,3.27,6,7.3,1,7.3,wallet
16247,1310,132,5,1,"2023-06-10 23:57:36","2023-06-11 00:00:36","2023-06-11 00:10:36",completed,7.28,10,12.51,2.49,31.15,wallet
16248,1310,340,30,24,"2024-02-25 11:34:32","2024-02-25 11:37:32","2024-02-25 12:07:32",completed,21.59,30,32.25,1,32.25,wallet
16249,1310,236,19,12,"2024-01-06 16:42:30","2024-01-06 16:46:30","2024-01-06 16:49:30",completed,1.41,3,4.65,1,4.65,wallet
16250,1310,267,10,4,"2022-12-01 03:38:18","2022-12-01 03:42:18",NULL,cancelled,15.57,20,23.63,1,23.63,wallet
16251,1310,334,20,15,"2023-08-12 05:43:58","2023-08-12 05:46:58","2023-08-12 05:55:58",completed,6.68,9,11.65,1,11.65,card
16252,1310,265,14,12,"2022-10-13 13:52:06","2022-10-13 13:57:06","2022-10-13 14:30:06",completed,15.95,33,26.65,1,26.65,card
16253,1310,308,27,26,"2022-03-27 09:34:36","2022-03-27 09:39:36","2022-03-27 10:06:36",completed,18.89,27,28.68,1,28.68,wallet
16254,1310,278,32,36,"2022-06-14 21:53:56","2022-06-14 22:02:56","2022-06-14 22:09:56",completed,5.78,7,10.26,1,10.26,wallet
16255,1310,102,38,31,"2024-02-16 03:17:26","2024-02-16 03:19:26","2024-02-16 03:59:26",completed,38.47,40,52.82,1,52.82,card
16256,1310,354,21,28,"2023-05-26 22:11:05","2023-05-26 22:13:05","2023-05-26 22:46:05",completed,24.86,33,36.45,2.61,95.13,wallet
16257,1310,117,2,1,"2024-05-31 20:05:23","2024-05-31 20:15:23","2024-05-31 21:17:23",completed,21.91,62,39,1,39,wallet
16258,1311,14,24,29,"2023-12-30 13:42:03","2023-12-30 13:51:03","2023-12-30 15:04:03",completed,24.24,73,43.76,1,43.76,card
16259,1311,244,15,20,"2024-04-13 02:45:02","2024-04-13 02:57:02","2024-04-13 03:05:02",completed,5.25,8,9.88,1,9.88,wallet
16260,1312,179,40,37,"2023-02-18 15:24:58","2023-02-18 15:29:58","2023-02-18 16:15:58",completed,37.48,46,52.93,1,52.93,cash
16261,1313,262,7,8,"2023-02-12 19:46:04","2023-02-12 19:56:04","2023-02-12 20:01:04",completed,2.6,5,6.36,1,6.36,cash
16262,1314,198,28,24,"2023-01-04 16:34:53","2023-01-04 16:42:53","2023-01-04 17:15:53",completed,16.09,33,26.8,1,26.8,wallet
16263,1314,104,26,25,"2022-07-06 12:35:43","2022-07-06 12:45:43",NULL,cancelled,39.28,47,55.11,1,55.11,card
16264,1314,207,7,2,"2022-04-02 16:35:00","2022-04-02 16:42:00","2022-04-02 17:37:00",completed,25.41,55,41.45,1,41.45,wallet
16265,1314,387,36,32,"2024-05-26 10:06:37","2024-05-26 10:10:37","2024-05-26 10:13:37",completed,4.81,3,8.39,1,8.39,card
16266,1314,141,17,13,"2024-02-26 23:36:10","2024-02-26 23:38:10","2024-02-26 23:46:10",completed,4.73,8,9.3,1,9.3,wallet
16267,1315,120,21,27,"2023-11-28 18:38:53","2023-11-28 18:44:53",NULL,cancelled,20.98,58,37.18,2.18,81.05,card
16268,1315,350,22,21,"2024-01-27 08:52:56","2024-01-27 09:04:56","2024-01-27 09:56:56",completed,18.57,52,33.33,1,33.33,wallet
16269,1315,242,30,25,"2023-04-25 07:47:46","2023-04-25 07:50:46","2023-04-25 09:16:46",completed,31.09,86,53.9,1.83,98.64,cash
16270,1316,189,13,16,"2024-04-24 22:06:25","2024-04-24 22:15:25","2024-04-24 22:27:25",completed,5.83,12,11.31,1,11.31,cash
16271,1316,267,8,5,"2022-04-14 17:25:05","2022-04-14 17:33:05",NULL,cancelled,6.42,5,10.56,2.59,27.35,card
16272,1317,318,32,37,"2023-05-21 12:12:17","2023-05-21 12:21:17","2023-05-21 13:18:17",completed,18.45,57,34.2,1,34.2,cash
16273,1317,117,1,3,"2022-11-07 13:23:11","2022-11-07 13:35:11","2022-11-07 14:14:11",completed,16.22,39,28.14,1,28.14,cash
16274,1317,308,21,25,"2023-06-27 21:50:16","2023-06-27 21:58:16","2023-06-27 22:29:16",completed,19.17,31,29.79,1,29.79,cash
16275,1317,267,10,1,"2024-04-08 07:46:12","2024-04-08 07:54:12","2024-04-08 08:29:12",completed,18.63,35,29.99,2.57,77.07,cash
16276,1317,144,24,21,"2022-07-08 23:25:53","2022-07-08 23:37:53",NULL,cancelled,18.7,32,29.47,1.51,44.5,wallet
16277,1317,56,35,40,"2022-07-28 20:29:04","2022-07-28 20:37:04","2022-07-28 21:27:04",completed,32.92,50,48.71,1,48.71,card
16278,1317,310,25,22,"2024-05-09 18:24:11","2024-05-09 18:32:11","2024-05-09 18:56:11",completed,15.98,24,24.88,1.99,49.51,cash
16279,1317,142,2,9,"2022-05-12 15:33:23","2022-05-12 15:40:23","2022-05-12 16:11:23",completed,33.22,31,45.24,1,45.24,cash
16280,1317,57,31,32,"2023-12-27 19:19:02","2023-12-27 19:30:02","2023-12-27 20:01:02",completed,27.11,31,38.52,2.59,99.77,cash
16281,1317,2,26,25,"2023-04-20 03:08:03","2023-04-20 03:10:03","2023-04-20 04:08:03",completed,22.35,58,38.69,1,38.69,cash
16282,1317,35,38,35,"2023-04-01 11:23:01","2023-04-01 11:30:01","2023-04-01 12:11:01",completed,17.13,41,29.54,1,29.54,cash
16283,1317,37,13,17,"2023-08-13 15:41:33","2023-08-13 15:43:33","2023-08-13 15:55:33",completed,5.37,12,10.81,1,10.81,wallet
16284,1317,221,5,8,"2022-09-23 22:12:29","2022-09-23 22:22:29",NULL,cancelled,7.29,11,12.72,2.71,34.47,cash
16285,1317,142,7,10,"2022-04-26 03:01:57","2022-04-26 03:07:57","2022-04-26 03:34:57",completed,20.21,27,30.13,1,30.13,wallet
16286,1317,335,18,20,"2022-12-02 08:57:39","2022-12-02 09:01:39","2022-12-02 09:37:39",completed,13.76,36,24.84,2.81,69.8,card
16287,1318,368,38,34,"2022-08-07 04:47:33","2022-08-07 04:52:33",NULL,cancelled,23.53,28,33.98,1,33.98,wallet
16288,1318,142,8,4,"2024-03-20 05:06:45","2024-03-20 05:11:45","2024-03-20 05:37:45",completed,8.29,26,16.82,1,16.82,wallet
16289,1318,63,25,30,"2023-05-14 09:26:42","2023-05-14 09:28:42","2023-05-14 10:11:42",completed,33.48,43,47.93,1,47.93,wallet
16290,1318,215,1,6,"2024-03-21 18:19:57","2024-03-21 18:21:57","2024-03-21 18:25:57",completed,0.5,4,3.85,1.83,7.05,wallet
16291,1319,112,17,19,"2024-05-27 16:27:14","2024-05-27 16:30:14",NULL,cancelled,1.5,4,4.95,1,4.95,cash
16292,1319,388,5,3,"2024-06-22 01:12:10","2024-06-22 01:14:10","2024-06-22 02:19:10",completed,20.23,65,37.75,2.92,110.23,wallet
16293,1319,131,39,33,"2022-11-02 23:54:59","2022-11-03 00:04:59",NULL,cancelled,4.27,5,8.2,1,8.2,cash
16294,1319,327,7,8,"2023-06-07 17:23:18","2023-06-07 17:29:18","2023-06-07 17:38:18",completed,2.59,9,7.15,1.62,11.58,card
16295,1319,73,38,35,"2022-06-05 08:56:42","2022-06-05 09:01:42","2022-06-05 09:27:42",completed,19.35,26,28.99,1,28.99,cash
16296,1319,374,2,9,"2023-12-11 05:16:52","2023-12-11 05:23:52","2023-12-11 06:03:52",completed,23.39,40,36.23,1,36.23,wallet
16297,1319,382,26,22,"2022-08-09 17:06:29","2022-08-09 17:17:29","2022-08-09 17:31:29",completed,8.32,14,14.45,2.42,34.97,wallet
16298,1319,20,35,33,"2022-04-01 11:27:50","2022-04-01 11:38:50","2022-04-01 12:15:50",completed,13.58,37,24.84,1,24.84,card
16299,1319,164,5,7,"2024-04-01 13:58:54","2024-04-01 14:05:54","2024-04-01 14:14:54",completed,8.4,9,13.54,1,13.54,wallet
16300,1319,221,4,9,"2024-05-01 05:33:49","2024-05-01 05:35:49","2024-05-01 05:53:49",completed,8.77,18,15.75,1,15.75,cash
16301,1319,273,28,21,"2022-10-09 03:22:40","2022-10-09 03:25:40","2022-10-09 04:12:40",completed,18.76,47,32.54,1,32.54,cash
16302,1319,181,3,5,"2023-08-12 15:57:58","2023-08-12 16:08:58","2023-08-12 17:05:58",completed,17.51,57,33.16,1,33.16,card
16303,1319,320,37,40,"2022-02-17 12:51:41","2022-02-17 12:57:41","2022-02-17 13:33:41",completed,40.65,36,54.42,1,54.42,wallet
16304,1319,400,10,8,"2023-01-17 14:44:43","2023-01-17 14:47:43","2023-01-17 14:58:43",completed,10.96,11,16.76,1,16.76,card
16305,1319,15,3,6,"2023-04-05 07:39:30","2023-04-05 07:46:30","2023-04-05 08:38:30",completed,22.15,52,37.27,2.77,103.24,card
16306,1319,1,21,29,"2022-12-11 22:27:05","2022-12-11 22:38:05","2022-12-11 23:17:05",completed,18.77,39,30.95,1,30.95,cash
16307,1319,16,14,17,"2024-05-10 07:20:01","2024-05-10 07:24:01","2024-05-10 08:11:01",completed,22.81,47,36.99,2.16,79.9,wallet
16308,1319,201,6,10,"2024-01-12 05:45:58","2024-01-12 05:56:58","2024-01-12 06:25:58",completed,13.08,29,22.69,1,22.69,card
16309,1319,151,8,2,"2023-03-21 04:47:37","2023-03-21 04:53:37","2023-03-21 05:40:37",completed,29.5,47,44.35,1.13,50.12,wallet
16310,1319,390,28,27,"2023-08-28 18:41:31","2023-08-28 18:48:31","2023-08-28 19:08:31",completed,18.11,20,26.42,2.39,63.14,card
16311,1319,197,18,15,"2022-03-23 01:42:18","2022-03-23 01:47:18","2022-03-23 02:19:18",completed,16.25,32,26.77,1,26.77,card
16312,1319,346,22,29,"2022-10-28 16:54:22","2022-10-28 17:04:22",NULL,cancelled,32.89,85,55.68,1,55.68,cash
16313,1319,97,37,38,"2023-06-03 17:51:26","2023-06-03 18:01:26","2023-06-03 18:36:26",completed,41.92,35,55.61,1,55.61,cash
16314,1319,367,1,5,"2023-02-07 13:05:47","2023-02-07 13:14:47","2023-02-07 13:21:47",completed,5.51,7,9.96,1,9.96,cash
16315,1319,131,32,33,"2022-05-02 22:57:23","2022-05-02 23:00:23","2022-05-02 23:25:23",completed,9.65,25,18.12,1,18.12,wallet
16316,1319,12,13,19,"2022-04-16 16:55:39","2022-04-16 17:06:39","2022-04-16 17:11:39",completed,3.41,5,7.25,1,7.25,wallet
16317,1320,337,38,37,"2023-01-02 03:31:21","2023-01-02 03:34:21","2023-01-02 04:26:21",completed,38.08,52,54.79,1,54.79,wallet
16318,1320,345,5,9,"2023-08-12 03:02:58","2023-08-12 03:09:58","2023-08-12 03:16:58",completed,4.14,7,8.45,1,8.45,card
16319,1321,37,11,19,"2022-03-19 21:11:13","2022-03-19 21:18:13","2022-03-19 22:05:13",completed,28.68,47,43.45,1,43.45,cash
16320,1321,368,32,39,"2022-08-31 03:58:47","2022-08-31 04:04:47","2022-08-31 04:14:47",completed,7,10,12.2,1,12.2,wallet
16321,1321,238,2,4,"2023-10-09 01:50:17","2023-10-09 01:57:17","2023-10-09 02:29:17",completed,28.07,32,39.78,1,39.78,wallet
16322,1321,217,6,9,"2023-10-27 00:23:53","2023-10-27 00:33:53","2023-10-27 00:41:53",completed,3.59,8,8.05,1.76,14.17,cash
16323,1322,267,2,1,"2022-10-02 00:02:45","2022-10-02 00:06:45","2022-10-02 01:05:45",completed,29.99,59,47.29,1,47.29,cash
16324,1322,371,2,1,"2023-06-29 21:53:56","2023-06-29 21:57:56",NULL,cancelled,26.88,45,41.07,1,41.07,cash
16325,1322,207,6,10,"2022-05-19 06:06:02","2022-05-19 06:18:02","2022-05-19 06:38:02",completed,11.64,20,19.3,1,19.3,card
16326,1322,146,23,21,"2022-07-29 04:16:55","2022-07-29 04:22:55","2022-07-29 05:04:55",completed,18.42,42,31.16,1,31.16,wallet
16327,1322,195,15,11,"2023-03-12 13:31:06","2023-03-12 13:41:06","2023-03-12 14:40:06",completed,24.52,59,41.27,1,41.27,cash
16328,1322,95,38,34,"2023-11-13 10:49:22","2023-11-13 10:56:22",NULL,cancelled,21.67,34,33.14,1,33.14,wallet
16329,1322,271,8,9,"2022-06-30 15:06:09","2022-06-30 15:14:09",NULL,in_progress,5.47,8,10.12,1,10.12,cash
16330,1322,56,35,32,"2022-04-13 21:42:59","2022-04-13 21:51:59","2022-04-13 21:55:59",completed,2.68,4,6.25,1,6.25,cash
16331,1322,65,19,16,"2023-10-06 04:52:55","2023-10-06 05:01:55","2023-10-06 05:04:55",completed,2.95,3,6.35,1,6.35,wallet
16332,1322,258,17,11,"2023-01-13 03:39:20","2023-01-13 03:42:20","2023-01-13 04:31:20",completed,27.41,49,42.45,1,42.45,cash
16333,1322,294,32,38,"2023-05-10 14:19:03","2023-05-10 14:25:03","2023-05-10 15:30:03",completed,24.51,65,42.46,1,42.46,wallet
16334,1322,178,31,40,"2022-04-12 01:18:34","2022-04-12 01:24:34","2022-04-12 02:01:34",completed,57.55,37,73.2,1,73.2,card
16335,1322,55,33,40,"2024-01-12 18:26:47","2024-01-12 18:32:47","2024-01-12 19:04:47",completed,16.92,32,27.51,2.33,64.1,wallet
16336,1322,195,17,14,"2023-01-12 07:45:52","2023-01-12 07:51:52","2023-01-12 08:41:52",completed,19.13,50,33.54,2.93,98.27,cash
16337,1322,260,10,6,"2022-07-13 07:38:34","2022-07-13 07:46:34","2022-07-13 08:05:34",completed,14.11,19,21.82,1.84,40.15,cash
16338,1323,173,10,5,"2022-04-08 19:26:50","2022-04-08 19:34:50","2022-04-08 19:49:50",completed,10.17,15,16.69,1.82,30.38,card
16339,1323,379,31,34,"2022-08-07 22:21:49","2022-08-07 22:27:49","2022-08-07 22:54:49",completed,40.1,27,52.01,1,52.01,card
